0.852805,0.522230
0.004518,0.999990
-0.943756,-0.330642
0.983827,-0.179120
-0.475065,0.879950
-0.092791,-0.995686
-0.027776,0.999614
0.696959,-0.717111
-0.999797,-0.020167
-0.805784,-0.592209
0.150316,0.988638
-0.384844,0.922982
0.252031,-0.967719
-0.618630,-0.785682
-0.260335,-0.965518
-1.000000,-0.000169
0.063846,-0.997960
0.057671,0.998336
-0.997909,-0.064641
-0.321202,-0.947011
-0.726301,-0.687377
0.935551,-0.353191
-0.502399,0.864636
-0.009112,0.999958
-0.670945,0.741507
0.738530,0.674220
0.408166,0.912908
-0.262803,0.964849
0.960072,0.279754
-0.830600,-0.556870
-0.974250,-0.225472
0.138148,0.990412
0.645575,0.763697
0.832904,-0.553418
0.076113,-0.997099
-0.403631,0.914922
0.722267,-0.691614
0.886542,-0.462648
0.652368,-0.757902
0.907485,0.420084
-0.123056,-0.992400
0.763420,0.645903
0.848894,-0.528563
0.978853,-0.204564
0.706039,-0.708173
0.805830,-0.592148
0.933282,-0.359144
0.997362,0.072586
0.105988,-0.994367
-0.999983,0.005758
0.579164,0.815211
-0.135948,0.990716
0.019371,-0.999812
-0.800823,0.598901
0.939189,-0.343401
-0.719572,0.694418
-0.926847,0.375438
0.300680,0.953725
0.497491,-0.867469
0.266731,0.963771
-0.974149,-0.225904
0.950399,0.311032
-0.042728,0.999087
0.979500,-0.201445
0.642119,0.766605
0.447197,0.894435
-0.953250,-0.302184
0.705725,-0.708486
-0.111179,0.993800
-0.504383,0.863480
-0.339486,0.940611
0.514359,-0.857575
0.349707,0.936859
0.941419,0.337238
-0.945266,-0.326302
-0.259300,0.965797
0.486171,0.873864
-0.204219,-0.978925
-0.735477,0.677550
0.220396,0.975410
0.956376,-0.292139
-0.996788,-0.080083
0.497106,-0.867690
0.967762,-0.251867
-0.307668,0.951494
-0.913955,-0.405816
0.373706,-0.927547
0.933601,-0.358315
-0.256829,-0.966457
-0.128055,-0.991767
-0.827826,-0.560984
0.948117,0.317923
0.984503,0.175367
-0.132352,0.991203
-0.585277,-0.810833
-0.338823,-0.940850
0.798063,0.602574
-0.139103,0.990278
-0.998824,0.048480
0.154342,0.988017
0.826579,-0.562821
-0.803520,0.595278
-0.771139,-0.636667
-0.993840,-0.110829
-0.984301,-0.176498
-0.410667,0.911785
-0.983874,0.178864
-0.870357,0.492422
0.302870,0.953032
-0.059261,-0.998243
-0.971632,-0.236498
-0.853308,0.521407
0.253394,-0.967363
-0.978526,0.206123
0.827078,-0.562087
-0.428017,0.903771
-0.095520,-0.995427
-0.627900,-0.778294
-0.991948,-0.126642
0.536793,-0.843714
0.888215,-0.459428
0.053864,-0.998548
-0.137784,0.990462
-0.671081,-0.741384
-0.971192,-0.238298
-0.922946,-0.384928
0.314988,0.949096
0.429621,0.903009
-0.112685,-0.993631
0.999811,0.019463
-0.289179,-0.957275
-0.998289,0.058466
-0.814234,0.580536
0.930038,0.367462
-0.735902,-0.677088
0.057227,0.998361
-0.743579,-0.668648
0.575838,0.817563
0.995904,-0.090412
0.939099,0.343646
-0.591358,0.806409
0.150755,0.988571
-0.565805,0.824539
0.037954,-0.999279
0.841711,0.539929
-0.599036,0.800722
-0.531342,-0.847158
-0.985613,0.169016
0.996809,0.079823
0.248517,-0.968628
0.989255,0.146197
-0.126657,-0.991947
-0.850533,-0.525921
-0.975471,-0.220127
-0.516865,0.856067
-0.886216,0.463273
0.348703,-0.937233
-0.385013,-0.922911
0.549138,0.835732
0.998366,0.057136
-0.797527,0.603283
-0.732711,0.680540
0.910251,-0.414057
0.997218,-0.074540
-0.565160,-0.824981
0.977436,-0.211230
0.734522,0.678585
0.618835,0.785521
-0.216062,0.976380
0.959176,0.282810
0.958650,0.284587
0.637222,0.770680
-0.168745,0.985660
0.915988,-0.401206
-0.830250,0.557391
-0.987254,0.159152
0.972811,-0.231599
0.087148,0.996195
0.405662,0.914023
-0.596839,0.802361
-0.388191,0.921579
-0.855060,-0.518529
0.496880,0.867819
-0.727752,0.685840
0.573959,0.818884
-0.946730,-0.322029
-0.999923,-0.012389
0.919678,0.392674
0.554820,0.831970
-0.665545,0.746358
0.981987,-0.188949
-0.711656,0.702528
-0.976224,0.216765
-0.256651,0.966504
0.878264,0.478175
0.692377,-0.721536
-0.184421,0.982847
0.136206,-0.990680
0.509426,0.860515
-0.622090,0.782946
-0.714641,-0.699492
0.544175,0.838972
-0.325796,0.945440
0.324289,-0.945958
-0.899405,-0.437115
0.949486,-0.313811
-0.255793,0.966732
-0.373053,0.927810
0.752331,-0.658786
0.824782,-0.565451
0.960661,-0.277724
0.754134,-0.656721
-0.838880,-0.544317
0.080617,-0.996745
-0.289604,-0.957147
-0.996717,-0.080968
-0.949567,0.313563
-0.999971,0.007611
-0.810887,-0.585203
0.208894,0.977938
0.714148,0.699995
0.986251,-0.165257
0.736555,-0.676377
0.401360,-0.915920
0.758881,-0.651230
-0.352446,-0.935832
-0.956969,0.290190
0.996623,0.082113
0.947917,-0.318518
-0.098691,-0.995118
-0.055454,0.998461
0.865128,0.501551
0.374118,-0.927381
0.636738,-0.771080
0.123755,0.992313
0.423860,0.905728
0.314392,-0.949293
0.079289,-0.996852
-0.630233,0.776406
0.986999,-0.160724
0.515121,-0.857118
-0.960341,0.278827
-0.835883,-0.548908
-0.982370,0.186949
0.603002,0.797740
-0.582692,-0.812693
0.849695,0.527275
-0.840850,-0.541268
0.064473,0.997919
1.000000,0.000796
-0.939583,0.342322
-0.885028,-0.465538
0.871140,-0.491035
-0.501789,-0.864990
0.405494,-0.914098
-0.916092,0.400967
-0.872011,-0.489487
-0.991166,0.132625
-0.137344,0.990523
-0.250667,-0.968073
0.129452,-0.991586
0.074891,0.997192
-0.898594,-0.438781
0.988557,-0.150846
-0.728487,-0.685060
-0.008668,0.999962
-0.171883,0.985117
0.547499,-0.836807
-0.985912,0.167265
-0.079212,-0.996858
0.067025,-0.997751
-0.062440,-0.998049
-0.528641,-0.848846
-0.973705,0.227813
0.511243,-0.859436
-0.954705,0.297553
0.714694,-0.699437
0.871230,0.490875
0.368373,0.929678
-0.862497,-0.506062
0.810367,-0.585923
0.894593,-0.446882
0.034771,-0.999395
-0.902746,-0.430175
0.285776,-0.958296
0.617378,0.786666
0.889471,-0.456991
-0.964052,0.265713
-0.713890,0.700257
0.158698,-0.987327
0.959947,0.280180
0.987646,-0.156702
0.968031,0.250830
-0.709857,-0.704346
0.022219,0.999753
0.241657,0.970362
0.843328,-0.537400
0.884493,0.466554
0.862853,0.505454
-0.002925,-0.999996
0.676828,-0.736141
0.359301,-0.933222
-0.996815,0.079747
0.980136,-0.198324
-0.705540,0.708670
0.529239,0.848473
0.143833,-0.989602
-0.193369,0.981126
0.915274,-0.402832
0.359058,0.933315
-0.146030,-0.989280
0.280268,0.959922
0.162719,-0.986672
-0.915243,-0.402903
-0.997368,0.072509
0.033623,0.999435
-0.237881,-0.971294
-0.881539,0.472111
-0.628936,-0.777457
-0.734698,-0.678394
0.100093,-0.994978
0.947975,0.318344
0.987213,-0.159409
-0.555623,0.831434
0.285351,-0.958423
0.621334,0.783546
-0.457767,0.889072
-0.369441,-0.929254
0.554667,-0.832072
-0.919226,-0.393730
0.942279,-0.334829
-0.227113,0.973868
0.991631,0.129103
0.671932,0.740613
-0.688277,0.725448
0.832658,-0.553788
-0.443715,-0.896168
-0.615630,0.788035
-0.931622,-0.363428
-0.413165,0.910656
-0.852204,-0.523209
0.093935,0.995578
0.572717,-0.819753
-0.831775,0.555113
0.809846,-0.586642
0.090580,-0.995889
0.777515,-0.628864
0.782174,0.623060
0.420000,-0.907524
-0.870010,-0.493035
-0.902555,-0.430575
-0.688599,0.725142
0.251349,0.967897
-0.845984,-0.533209
0.747061,0.664756
-0.512230,0.858848
-0.513913,-0.857843
0.774947,-0.632026
-0.797906,-0.602782
0.859295,-0.511480
-0.986017,-0.166646
0.845747,-0.533584
-0.985794,-0.167960
-0.994698,0.102835
-0.600874,0.799344
-0.666013,-0.745940
-0.131653,-0.991296
0.999974,0.007167
-0.275679,-0.961250
0.549880,0.835244
-0.817211,-0.576339
-0.998811,-0.048740
0.985525,0.169530
-0.138406,-0.990376
0.587498,-0.809226
0.889961,0.456037
0.485622,-0.874169
-0.172939,-0.984933
0.608072,0.793882
0.838638,-0.544689
-0.889555,0.456828
-0.992606,0.121384
-0.921644,0.388036
0.844798,-0.535086
0.947775,-0.318939
0.308761,-0.951140
-0.997381,-0.072326
-0.963439,0.267927
0.994995,-0.099925
-0.489406,0.872056
0.344983,0.938609
0.037694,0.999289
-0.116291,-0.993215
0.359887,0.932996
-0.603918,-0.797047
-0.339068,0.940762
0.451630,0.892206
0.712903,0.701263
-0.320607,0.947212
0.710978,0.703214
0.893165,-0.449729
-0.678000,0.735062
-0.950756,-0.309940
0.809693,0.586853
-0.986324,-0.164819
-0.551209,-0.834367
-0.666539,0.745470
-0.370266,-0.928926
0.815521,0.578727
-0.105287,0.994442
-0.252283,0.967654
0.100275,0.994960
0.868913,-0.494965
-0.583625,0.812024
0.973687,0.227888
0.465781,0.884900
-0.818682,0.574247
-0.307245,0.951630
0.873222,0.487322
-0.422653,0.906292
-0.618137,0.786070
0.958218,-0.286040
0.421209,-0.906964
0.113644,-0.993522
-0.886506,-0.462716
0.892965,-0.450126
0.838980,0.544163
0.007519,-0.999972
-0.999599,-0.028312
0.570468,-0.821320
-0.309431,0.950922
0.580524,-0.814243
0.316252,0.948675
0.985600,0.169092
0.523288,-0.852156
0.998746,-0.050071
-0.973221,-0.229871
0.442287,0.896874
-0.596274,-0.802781
-0.877502,-0.479573
0.952497,0.304548
0.736079,0.676896
0.253823,-0.967251
-0.982321,-0.187204
0.948058,-0.318097
-0.774056,-0.633118
0.293749,0.955882
-0.920995,-0.389574
-0.980276,0.197634
0.422487,-0.906369
0.742093,-0.670297
-0.364341,-0.931266
0.949067,-0.315075
-0.960712,0.277548
-0.996008,0.089268
-0.702778,-0.711409
0.732231,-0.681056
0.778189,0.628031
0.895699,0.444662
-0.917967,-0.396656
-0.894161,-0.447745
0.017258,0.999851
0.080174,-0.996781
-0.925479,0.378800
-0.613262,-0.789880
-0.786836,-0.617162
-0.822681,-0.568504
-0.996401,0.084768
-0.927941,-0.372726
0.400645,0.916233
-0.868564,0.495577
0.713837,0.700312
0.520950,-0.853587
0.825785,-0.563985
-0.854097,-0.520113
0.476076,-0.879404
0.607573,-0.794264
-0.604272,-0.796778
0.146545,-0.989204
0.986628,-0.162991
-0.156354,-0.987701
-0.434731,-0.900560
0.466012,-0.884778
0.715936,-0.698166
-0.981073,0.193639
-0.333068,0.942903
0.988208,-0.153117
0.715005,-0.699120
-0.108195,-0.994130
-0.395278,0.918561
-0.663634,-0.748058
-0.875111,-0.483921
-0.895303,0.445457
-0.300330,0.953835
-0.686420,-0.727206
0.147606,0.989046
-0.860881,-0.508807
-0.779466,-0.626444
0.148817,-0.988865
-0.954019,0.299745
-0.686097,-0.727510
-0.792969,-0.609263
0.971360,0.237613
-0.801730,-0.597687
0.135766,-0.990741
0.548767,0.835976
-0.860109,0.510111
0.868215,-0.496189
0.906143,0.422972
0.309183,-0.951003
-0.378545,0.925583
0.994626,-0.103535
0.990764,-0.135599
0.056157,-0.998422
0.875667,0.482916
-0.442919,-0.896562
0.976071,-0.217452
0.983748,-0.179557
0.822027,0.569448
-0.728665,0.684870
-0.431860,-0.901941
-0.992682,-0.120761
-0.505150,0.863031
-0.819551,-0.573006
-0.993620,0.112776
-0.417038,-0.908889
-0.392519,-0.919744
-0.978158,0.207861
0.913413,-0.407033
-0.674424,-0.738345
0.344149,0.938915
-0.986742,0.162296
-0.999879,-0.015574
-0.712592,0.701579
-0.992735,-0.120320
0.301425,-0.953490
-0.596987,-0.802251
0.004962,0.999988
0.756222,-0.654316
0.072158,0.997393
0.195982,0.980607
0.277033,-0.960861
-0.916344,-0.400392
0.736980,0.675915
-0.261946,0.965082
0.314814,-0.949153
0.114085,-0.993471
0.176588,-0.984285
0.896093,0.443866
-0.673767,-0.738943
0.620986,0.783822
-0.119895,-0.992787
-0.112944,0.993601
-0.981159,0.193203
0.929875,0.367875
0.512007,-0.858982
-0.695497,0.718529
0.044763,-0.998998
-0.066505,-0.997786
0.562378,0.826880
0.886336,-0.463042
0.396909,0.917858
-0.053160,0.998586
-0.896602,-0.442836
0.660248,-0.751048
0.999662,-0.026015
0.941657,-0.336575
0.968254,0.249970
-0.997851,-0.065527
0.479264,-0.877671
-0.065436,0.997857
-0.601584,0.798810
0.492501,0.870312
0.984425,0.175804
-0.718337,0.695695
-0.028847,-0.999584
-0.817105,0.576489
-0.673303,0.739366
-0.980400,-0.197018
0.966366,-0.257169
0.461222,-0.887285
-0.094895,0.995487
-0.643679,-0.765296
-0.996990,0.077533
0.821268,0.570543
-0.772200,0.635379
0.418081,0.908410
0.975119,0.221681
0.221158,-0.975238
0.294174,0.955752
-0.999555,0.029827
0.827431,0.561567
0.694165,0.719816
-0.792698,-0.609615
0.260838,-0.965383
0.695123,0.718891
0.756051,0.654512
0.864682,0.502319
0.864367,-0.502862
0.122692,-0.992445
0.648937,-0.760842
-0.634823,0.772657
-0.670286,0.742103
-0.999568,0.029383
-0.496109,0.868260
-0.829259,0.558865
0.999798,-0.020090
-0.998665,0.051661
0.992466,-0.122524
0.686153,-0.727458
-0.799021,-0.601302
0.480205,0.877156
-0.129194,0.991619
0.606953,0.794738
-0.995240,0.097456
-0.767853,0.640626
0.983588,-0.180430
-0.577502,-0.816389
-0.774898,-0.632086
0.312807,0.949817
-0.843188,0.537619
-0.443317,-0.896365
0.811559,0.584271
-0.479976,-0.877281
-0.095962,-0.995385
0.802571,-0.596557
-0.698868,-0.715251
0.488565,0.872528
-0.303542,-0.952818
0.997703,-0.067743
0.604687,-0.796464
0.756342,0.654177
0.388120,0.921609
-0.036990,-0.999316
0.641637,-0.767008
-0.015038,0.999887
-0.420334,-0.907370
0.664023,-0.747712
0.940793,0.338982
-0.730968,-0.682412
-0.936580,0.350453
0.431929,-0.901907
-0.638307,0.769782
0.993122,-0.117081
0.836270,0.548319
-0.827474,0.561504
0.157307,-0.987550
0.062180,0.998065
0.155553,-0.987828
0.126733,-0.991937
0.439029,0.898473
-0.791567,-0.611082
0.654779,-0.755821
-0.518988,-0.854782
-0.878177,-0.478337
-0.987963,0.154690
0.717665,0.696388
0.393815,-0.919190
0.817255,-0.576277
-0.663829,0.747885
-0.829857,-0.557976
0.132610,-0.991168
-0.970830,0.239770
0.170752,-0.985314
-0.183548,0.983011
0.548024,0.836463
0.862086,-0.506762
-0.121993,0.992531
-0.999988,0.004870
0.276356,0.961055
0.097547,0.995231
0.786401,0.617716
0.997792,-0.066414
0.582480,0.812845
0.720496,0.693459
0.958090,-0.286466
0.811451,-0.584420
0.879149,0.476547
-0.991836,-0.127523
0.913126,0.407677
0.943081,0.332563
0.180596,-0.983557
0.202660,0.979249
0.626659,0.779293
0.847304,0.531108
-0.519747,-0.854320
0.067651,0.997709
0.393983,0.919118
0.205344,0.978690
0.910143,0.414294
-0.917054,-0.398764
0.720804,0.693139
-0.971378,0.237539
-0.777958,0.628317
-0.006110,-0.999981
-0.951875,-0.306488
0.511401,0.859342
-0.935053,-0.354509
-0.424734,0.905318
-0.898399,-0.439180
-0.651636,-0.758532
0.183036,0.983106
0.722881,-0.690972
-0.999392,0.034863
0.962148,-0.272527
-0.019555,0.999809
0.194931,-0.980817
0.979960,-0.199195
-0.924973,0.380032
0.531562,0.847019
0.999860,0.016722
-0.712097,-0.702081
0.957355,0.288915
-0.388600,0.921406
-0.606661,0.794961
-0.409619,-0.912257
-0.678979,0.734158
0.929712,0.368288
-0.906032,-0.423208
0.980048,-0.198759
0.155991,-0.987758
0.962772,-0.270316
0.597195,0.802096
-0.013185,0.999913
0.235471,0.971881
-0.837142,-0.546986
0.758591,-0.651567
0.996844,0.079380
-0.998742,-0.050148
0.488792,-0.872400
-0.894709,0.446649
-0.545138,-0.838346
0.751280,0.659983
0.831486,0.555546
0.880996,-0.473124
-0.750522,-0.660846
-0.569310,-0.822123
0.975780,-0.218753
0.536948,0.843616
0.657656,0.753318
-0.866630,-0.498952
0.903160,-0.429303
-0.991755,0.128146
0.922433,-0.386158
-0.999837,0.018054
0.190603,0.981667
0.892848,0.450359
-0.627065,0.778967
0.995013,0.099742
0.200230,-0.979749
0.954285,0.298898
0.326143,0.945321
0.595561,-0.803310
0.671467,-0.741034
-0.703726,-0.710472
-0.598828,-0.800878
-0.525022,0.851089
-0.228589,-0.973523
-0.780233,0.625489
0.998168,-0.060499
-0.851506,-0.524344
0.985057,0.172230
-0.898204,-0.439579
0.067911,-0.997691
0.334743,0.942310
-0.982714,0.185128
0.361444,-0.932394
0.813674,0.581322
-0.009556,0.999954
0.334324,0.942458
-0.948481,-0.316833
0.698922,-0.715197
0.965590,0.260069
-0.607014,0.794691
-0.925548,-0.378630
-0.526598,0.850114
0.994291,-0.106703
-0.865481,-0.500941
0.848659,-0.528940
-0.999691,0.024867
0.159137,-0.987257
0.693845,0.720124
-0.730362,-0.683061
-0.584768,0.811200
-0.596630,-0.802516
-0.654049,-0.756452
-0.563327,-0.826234
0.750056,0.661374
-0.901755,-0.432247
0.664824,0.747000
0.691548,0.722331
-0.626110,-0.779735
0.553928,-0.832564
-0.963607,-0.267322
-0.783165,-0.621814
-0.644698,-0.764438
-0.841231,0.540676
0.402342,0.915489
-0.971903,0.235381
-0.980574,-0.196147
-0.329398,-0.944191
0.983008,-0.183563
0.408404,-0.912801
-0.949288,0.314407
-0.648541,-0.761180
-0.504159,-0.863611
0.798487,-0.602012
0.999993,-0.003721
-0.273042,-0.962002
-0.820507,0.571637
0.986658,0.162810
-0.463978,-0.885847
0.284000,-0.958824
-0.730665,-0.682736
-0.856154,0.516721
-0.088292,-0.996095
0.994969,0.100184
0.959375,-0.282135
0.287654,0.957734
-0.477476,0.878645
-0.980936,-0.194330
-0.275252,-0.961372
-0.251097,-0.967962
-0.723368,0.690463
0.937137,-0.348961
0.332895,-0.942964
-0.887073,0.461630
-0.793398,0.608704
0.933507,0.358558
0.251171,-0.967943
0.931299,-0.364255
0.802151,0.597122
-0.952655,0.304052
-0.926346,0.376673
0.005406,0.999985
-0.966433,0.256918
-0.372229,0.928141
-0.637965,0.770065
-0.165785,-0.986162
-0.244064,-0.969759
0.267410,-0.963583
0.759289,0.650753
-0.988032,0.154251
0.761865,-0.647736
-0.243886,0.969804
0.529459,-0.848335
-0.912294,-0.409536
0.927610,-0.373550
0.672125,-0.740438
0.591568,-0.806255
-0.467975,-0.883742
-0.604125,0.796889
0.859749,-0.510717
-0.982036,0.188693
0.527952,-0.849274
-0.043799,-0.999040
-0.215299,-0.976548
-0.901179,-0.433448
-0.999316,-0.036975
-0.510638,0.859796
-0.999345,0.036194
-0.991722,-0.128404
-0.255541,-0.966798
-0.972691,-0.232106
0.585426,0.810726
-0.957377,0.288842
-0.614229,0.789128
-0.940969,0.338492
-0.383133,0.923693
0.781782,-0.623551
0.999979,-0.006462
-0.974049,-0.226337
0.342898,0.939373
0.285952,0.958244
-0.689942,0.723865
0.956246,-0.292563
0.277459,-0.960737
0.902059,0.431612
0.799335,-0.600886
0.501021,-0.865435
-0.994023,0.109169
0.970554,-0.240885
-0.283824,0.958876
-0.558421,-0.829558
0.225740,0.974188
0.966955,-0.254949
-0.201535,-0.979481
-0.351443,0.936209
0.372982,0.927839
0.946359,0.323116
-0.746001,-0.665945
0.430022,0.902818
0.784316,-0.620362
-0.989679,-0.143303
-0.972051,-0.234771
-0.200665,-0.979660
-0.129376,-0.991596
0.914420,0.404766
0.797952,-0.602721
0.804840,0.593492
0.170314,-0.985390
-0.884321,0.466879
-0.647129,-0.762380
-0.950561,0.310537
0.560845,0.827921
-0.449647,0.893206
-0.881206,-0.472732
-0.535073,0.844806
-0.978289,-0.207247
-0.828470,0.560033
-0.881416,-0.472341
0.390885,-0.920440
0.988890,-0.148651
0.955309,-0.295608
-0.992237,-0.124363
0.456514,0.889716
-0.353593,0.935400
-0.816954,-0.576702
-0.672068,-0.740489
0.057931,-0.998321
-0.851876,0.523744
0.833149,-0.553048
-0.715807,0.698298
0.595351,0.803465
0.366066,-0.930589
0.548242,-0.836320
0.636053,-0.771645
0.773609,0.633663
0.225994,-0.974129
0.925043,-0.379863
-0.988746,-0.149605
0.830890,-0.556437
0.871448,0.490488
0.865964,-0.500106
-0.802726,0.596347
-0.989854,0.142090
0.369612,0.929186
0.488952,0.872311
0.972854,0.231420
0.537697,0.843138
-0.218842,-0.975760
0.677617,0.735415
0.542530,-0.840037
0.960784,-0.277297
-0.851972,-0.523588
0.417915,-0.908486
-0.911351,-0.411630
-0.513374,0.858165
0.257761,-0.966209
-0.932709,0.360630
-0.376418,0.926450
-0.638991,0.769215
0.854137,-0.520047
0.617029,0.786940
0.973017,-0.230735
-0.933189,0.359387
-0.148999,0.988837
0.957098,0.289765
-0.705356,-0.708853
0.324709,-0.945814
0.781505,-0.623898
0.621682,0.783270
0.718156,-0.695882
-0.966661,0.256059
0.624867,0.780731
-0.953060,0.302783
-0.239502,0.970896
-0.510256,0.860023
0.303118,-0.952953
-0.900180,-0.435517
-0.431695,0.902020
-0.113567,-0.993530
0.432095,0.901828
0.701514,-0.712656
-0.134188,0.990956
0.871358,-0.490648
-0.594280,0.804258
0.663107,0.748525
-0.119271,0.992862
-0.976264,-0.216585
-0.959874,-0.280430
-0.940189,0.340653
-0.480662,0.876906
-0.936736,0.350037
0.255719,0.966751
-0.860655,-0.509189
0.429456,-0.903088
-0.262375,0.964966
-0.895501,0.445059
-0.865926,-0.500173
-0.934012,0.357242
0.992070,-0.125685
0.148045,0.988981
-0.378134,0.925751
-0.025663,-0.999671
-0.871268,0.490808
-0.560173,0.828376
0.011592,-0.999933
0.927180,0.374615
-0.909667,-0.415339
0.998431,-0.055989
-0.354838,0.934928
-0.840269,0.542169
0.545729,0.837962
0.489340,0.872093
0.951192,-0.308600
0.343977,-0.938978
0.202045,-0.979376
0.495271,0.868738
-0.619737,-0.784810
0.940127,-0.340825
0.355669,0.934612
0.276782,0.960933
-0.279415,0.960170
0.942785,0.333401
-0.547435,-0.836849
-0.732534,-0.680731
-0.372641,0.927976
0.090321,0.995913
0.565009,0.825085
0.562593,-0.826734
-0.982404,-0.186768
-0.296120,-0.955151
-0.579738,-0.814803
0.731449,0.681896
0.952306,-0.305146
0.787432,-0.616402
-0.579589,0.814909
0.880873,0.473353
0.498806,0.866714
-0.871486,0.490421
0.834907,-0.550391
0.885477,-0.464683
-0.297290,0.954787
-0.262552,-0.964918
0.941207,-0.337829
-0.352862,-0.935676
0.982501,-0.186257
0.209149,-0.977884
-0.703410,-0.710784
-0.790912,0.611931
-0.430893,0.902403
-0.231256,-0.972893
0.626516,-0.779409
0.802041,-0.597269
-0.879696,-0.475537
-0.819999,0.572365
0.116808,-0.993155
0.449483,-0.893289
0.998179,0.060316
0.426577,-0.904451
0.885270,-0.465077
-0.650148,0.759807
0.771022,0.636809
-0.577865,-0.816132
0.836656,-0.547729
0.650288,-0.759688
-0.524266,0.851554
0.244316,0.969696
0.990327,-0.138755
-0.019294,-0.999814
0.653041,-0.757323
0.523823,0.851827
0.998799,0.049000
0.647526,-0.762043
-0.271584,0.962415
-0.188603,-0.982053
0.939493,-0.342567
-0.197979,-0.980206
0.973990,0.226591
-0.268517,0.963275
-0.972587,-0.232538
0.237093,-0.971487
0.662774,0.748819
0.912870,-0.408250
-0.850066,-0.526677
-0.494952,0.868920
-0.396980,0.917827
-0.966347,-0.257243
